Transaction_ID,Employee_ID,Salary_Band,Monthly_Salary,Work_Mode,Date,Transaction_Type,Category,Amount,Merchant,Payment_Method,Expense_Type,Subscription,Time_of_Day
TXN132660,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-04,Expense,Rent,30000.0,Landlord Corp,Net Banking,Need,No,Morning
TXN132661,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-04,Investment,SIP Mutual Fund,12100.0,UTI Mutual Fund,Net Banking,N/A,Yes,Morning
TXN132662,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-04,Expense,OTT Subscription,999.0,Amazon Prime,UPI,Want,Yes,Night
TXN132663,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-04,Expense,Commute,215.0,Namma Metro,Cash,Need,No,Evening
TXN132664,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-05,Expense,Gym,3000.0,Cult.fit,UPI,Want,Yes,Night
TXN132665,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-06,Expense,Utilities,4356.0,Municipal Water,Debit Card,Need,No,Afternoon
TXN132666,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-09,Expense,Groceries,1218.0,Zepto,UPI,Need,No,Afternoon
TXN132667,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-09,Expense,Food Delivery,662.0,Zomato,Credit Card,Want,No,Evening
TXN132668,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-09,Expense,Medical,2226.0,Local Hospital,Credit Card,Need,No,Afternoon
TXN132669,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-12,Expense,Dining Out,1492.0,McDonalds,Credit Card,Want,No,Afternoon
TXN132670,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-13,Expense,Coffee & Snacks,148.0,Third Wave Coffee,Cash,Want,No,Evening
TXN132671,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-14,Expense,Groceries,594.0,Reliance Fresh,Cash,Need,No,Evening
TXN132672,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-14,Expense,Dining Out,1246.0,Barbeque Nation,UPI,Want,No,Night
TXN132673,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-16,Expense,Food Delivery,550.0,Swiggy,UPI,Want,No,Afternoon
TXN132674,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-17,Expense,Commute,204.0,Auto Fare,Cash,Need,No,Evening
TXN132675,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-17,Expense,Commute,616.0,HP Petrol Pump,Cash,Need,No,Morning
TXN132676,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-17,Expense,Commute,236.0,Namma Metro,Cash,Need,No,Morning
TXN132677,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-19,Expense,Commute,302.0,Shell Petrol,Cash,Need,No,Morning
TXN132678,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-19,Expense,Commute,588.0,Auto Fare,UPI,Need,No,Evening
TXN132679,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-19,Expense,Groceries,1521.0,BigBasket,Cash,Need,No,Evening
TXN132680,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-20,Expense,Food Delivery,1019.0,Zomato,Credit Card,Want,No,Night
TXN132681,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-21,Expense,Commute,214.0,Shell Petrol,Debit Card,Need,No,Evening
TXN132682,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-22,Expense,Groceries,362.0,Reliance Fresh,UPI,Need,No,Morning
TXN132683,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-22,Expense,Dining Out,2498.0,Barbeque Nation,Debit Card,Want,No,Evening
TXN132684,EMP1424,Band C (₹80k-120k),116000,Office,2024-12-26,Expense,Commute,745.0,Ola,Debit Card,Need,No,Evening
TXN132685,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-01,Income,Salary,138000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN132686,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-01,Expense,Commute,343.0,Namma Metro,UPI,Need,No,Morning
TXN132687,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-02,Expense,Shopping,7297.0,Amazon,Net Banking,Want,No,Afternoon
TXN132688,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-02,Expense,Groceries,2400.0,Reliance Fresh,Debit Card,Need,No,Afternoon
TXN132689,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-02,Expense,Groceries,1044.0,DMart,UPI,Need,No,Afternoon
TXN132690,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-03,Expense,Commute,339.0,Ola,Cash,Need,No,Morning
TXN132691,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-05,Expense,Rent,28800.0,Housing Society,Net Banking,Need,No,Morning
TXN132692,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-07,Expense,Gym,3000.0,Gold Gym,Credit Card,Want,Yes,Night
TXN132693,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-08,Expense,Food Delivery,469.0,Zomato,Credit Card,Want,No,Night
TXN132694,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-09,Expense,Commute,263.0,Uber,UPI,Need,No,Morning
TXN132695,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-10,Expense,Utilities,3247.0,Municipal Water,Debit Card,Need,No,Afternoon
TXN132696,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-10,Investment,SIP Mutual Fund,18300.0,UTI Mutual Fund,Net Banking,N/A,Yes,Morning
TXN132697,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-10,Expense,Commute,429.0,Namma Metro,Debit Card,Need,No,Morning
TXN132698,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-13,Expense,Coffee & Snacks,247.0,Starbucks,Cash,Want,No,Morning
TXN132699,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-13,Expense,Coffee & Snacks,103.0,Third Wave Coffee,UPI,Want,No,Evening
TXN132700,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-14,Expense,Medical,2380.0,Apollo Pharmacy,Debit Card,Need,No,Afternoon
TXN132701,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-14,Expense,Medical,322.0,Apollo Pharmacy,Debit Card,Need,No,Morning
TXN132702,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-19,Expense,Food Delivery,345.0,Zomato,UPI,Want,No,Night
TXN132703,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-20,Expense,Food Delivery,198.0,Swiggy,UPI,Want,No,Night
TXN132704,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-21,Expense,Groceries,461.0,DMart,Cash,Need,No,Evening
TXN132705,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-21,Expense,Shopping,2401.0,Flipkart,Credit Card,Want,No,Afternoon
TXN132706,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-22,Expense,Groceries,1212.0,Local Kirana Store,Debit Card,Need,No,Afternoon
TXN132707,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-22,Expense,Dining Out,1086.0,Third Wave Coffee,Credit Card,Want,No,Night
TXN132708,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-23,Expense,Coffee & Snacks,262.0,Local Tea Stall,UPI,Want,No,Evening
TXN132709,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-24,Expense,Groceries,500.0,Zepto,UPI,Need,No,Afternoon
TXN132710,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-28,Expense,Commute,701.0,Uber,Cash,Need,No,Evening
TXN132711,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-01-28,Expense,Coffee & Snacks,224.0,Chai Point,UPI,Want,No,Afternoon
TXN132712,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-01,Income,Salary,138000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN132713,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-02,Expense,Commute,247.0,Auto Fare,Debit Card,Need,No,Evening
TXN132714,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-03,Expense,Rent,34100.0,Housing Society,Net Banking,Need,No,Morning
TXN132715,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-05,Expense,EMI,29200.0,ICICI Finance,Net Banking,Need,No,Morning
TXN132716,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-05,Expense,Dining Out,4268.0,Socials Cafe,Debit Card,Want,No,Afternoon
TXN132717,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-06,Expense,Gym,2000.0,Gold Gym,Credit Card,Want,Yes,Night
TXN132718,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-08,Expense,Groceries,2104.0,Zepto,Debit Card,Need,No,Afternoon
TXN132719,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-09,Expense,Utilities,4329.0,Indane Gas,UPI,Need,No,Afternoon
TXN132720,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-12,Expense,Dining Out,720.0,Third Wave Coffee,UPI,Want,No,Night
TXN132721,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-14,Expense,Commute,212.0,Auto Fare,UPI,Need,No,Evening
TXN132722,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-14,Expense,Commute,705.0,Ola,Debit Card,Need,No,Evening
TXN132723,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-15,Expense,Groceries,1670.0,Zepto,Debit Card,Need,No,Afternoon
TXN132724,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-16,Expense,Groceries,2010.0,Zepto,Cash,Need,No,Evening
TXN132725,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-16,Expense,Dining Out,1302.0,Barbeque Nation,Debit Card,Want,No,Afternoon
TXN132726,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-19,Expense,Coffee & Snacks,143.0,Bakery,UPI,Want,No,Evening
TXN132727,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-20,Expense,Commute,171.0,Auto Fare,Debit Card,Need,No,Morning
TXN132728,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-20,Expense,Food Delivery,183.0,Swiggy,UPI,Want,No,Night
TXN132729,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-22,Expense,Dining Out,1854.0,McDonalds,UPI,Want,No,Evening
TXN132730,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-23,Expense,Food Delivery,1052.0,Swiggy,Credit Card,Want,No,Afternoon
TXN132731,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-24,Expense,OTT Subscription,499.0,Disney+ Hotstar,UPI,Want,Yes,Night
TXN132732,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-25,Expense,Coffee & Snacks,350.0,Starbucks,UPI,Want,No,Evening
TXN132733,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-25,Expense,Dining Out,731.0,McDonalds,Debit Card,Want,No,Evening
TXN132734,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-26,Expense,Food Delivery,306.0,Zomato,Credit Card,Want,No,Night
TXN132735,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-27,Expense,Food Delivery,1101.0,Zomato,UPI,Want,No,Night
TXN132736,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-27,Expense,Food Delivery,890.0,Swiggy,UPI,Want,No,Evening
TXN132737,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-28,Expense,Food Delivery,542.0,Zomato,Credit Card,Want,No,Evening
TXN132738,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-28,Expense,Groceries,1650.0,Blinkit,Cash,Need,No,Morning
TXN132739,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-02-28,Expense,Dining Out,3086.0,Socials Cafe,Debit Card,Want,No,Night
TXN132740,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-01,Income,Salary,138000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN132741,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-01,Expense,Food Delivery,1417.0,Zomato,UPI,Want,No,Afternoon
TXN132742,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-01,Expense,Commute,264.0,Namma Metro,UPI,Need,No,Morning
TXN132743,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-03,Expense,Rent,40200.0,Property Management,Net Banking,Need,No,Morning
TXN132744,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-05,Expense,EMI,29300.0,SBI Credit Card EMI,Net Banking,Need,No,Morning
TXN132745,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-06,Expense,Utilities,2711.0,Indane Gas,Debit Card,Need,No,Afternoon
TXN132746,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-07,Expense,Dining Out,1930.0,Starbucks,UPI,Want,No,Night
TXN132747,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-08,Expense,Commute,580.0,Ola,UPI,Need,No,Evening
TXN132748,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-08,Expense,Groceries,873.0,Zepto,Cash,Need,No,Morning
TXN132749,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-09,Expense,Coffee & Snacks,58.0,Chai Point,Cash,Want,No,Afternoon
TXN132750,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-11,Expense,Shopping,2466.0,Amazon,Net Banking,Want,No,Night
TXN132751,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-12,Expense,Dining Out,3056.0,Local Restaurant,Debit Card,Want,No,Evening
TXN132752,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-13,Expense,Dining Out,2229.0,Starbucks,UPI,Want,No,Evening
TXN132753,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-13,Expense,Coffee & Snacks,273.0,Bakery,UPI,Want,No,Evening
TXN132754,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-15,Expense,Coffee & Snacks,265.0,Third Wave Coffee,UPI,Want,No,Morning
TXN132755,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-15,Expense,Coffee & Snacks,69.0,Bakery,Cash,Want,No,Evening
TXN132756,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-18,Expense,Dining Out,3301.0,Local Restaurant,UPI,Want,No,Afternoon
TXN132757,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-19,Expense,Coffee & Snacks,134.0,Chai Point,UPI,Want,No,Morning
TXN132758,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-21,Expense,Groceries,2114.0,BigBasket,Debit Card,Need,No,Evening
TXN132759,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-22,Expense,Gym,2000.0,Local Gym Fitness,UPI,Want,Yes,Night
TXN132760,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-27,Expense,Coffee & Snacks,213.0,Local Tea Stall,UPI,Want,No,Morning
TXN132761,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-27,Expense,Shopping,5505.0,Amazon,Net Banking,Want,No,Afternoon
TXN132762,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-03-28,Expense,Commute,105.0,Shell Petrol,UPI,Need,No,Evening
TXN132763,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-01,Income,Salary,138000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN132764,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-02,Expense,Groceries,309.0,BigBasket,Cash,Need,No,Afternoon
TXN132765,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-04,Expense,Groceries,1715.0,Local Kirana Store,Debit Card,Need,No,Afternoon
TXN132766,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-05,Expense,Rent,32900.0,Landlord Corp,Net Banking,Need,No,Morning
TXN132767,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-06,Expense,Groceries,2296.0,Local Kirana Store,Debit Card,Need,No,Evening
TXN132768,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-06,Expense,Shopping,3896.0,Myntra,Credit Card,Want,No,Evening
TXN132769,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-06,Expense,Shopping,9338.0,H&M,Net Banking,Want,No,Afternoon
TXN132770,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-07,Expense,Utilities,2098.0,Airtel Broadband,UPI,Need,No,Afternoon
TXN132771,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-07,Expense,EMI,21100.0,ICICI Finance,Net Banking,Need,No,Morning
TXN132772,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-07,Expense,Medical,2853.0,Apollo Pharmacy,UPI,Need,No,Afternoon
TXN132773,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-08,Expense,Groceries,1147.0,Blinkit,Cash,Need,No,Afternoon
TXN132774,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-09,Expense,Coffee & Snacks,95.0,Third Wave Coffee,Cash,Want,No,Afternoon
TXN132775,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-10,Investment,SIP Mutual Fund,10400.0,Groww SIP,Net Banking,N/A,Yes,Morning
TXN132776,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-11,Expense,Medical,2887.0,Diagnostics Lab,Debit Card,Need,No,Afternoon
TXN132777,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-11,Expense,Dining Out,1102.0,Socials Cafe,Debit Card,Want,No,Evening
TXN132778,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-12,Expense,Food Delivery,883.0,Zomato,UPI,Want,No,Afternoon
TXN132779,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-14,Expense,Gym,3000.0,Cult.fit,Credit Card,Want,Yes,Night
TXN132780,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-14,Expense,Commute,121.0,Uber,Debit Card,Need,No,Morning
TXN132781,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-16,Expense,Coffee & Snacks,193.0,Bakery,Cash,Want,No,Afternoon
TXN132782,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-17,Expense,Coffee & Snacks,122.0,Starbucks,Cash,Want,No,Afternoon
TXN132783,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-20,Expense,Groceries,1582.0,Zepto,Debit Card,Need,No,Afternoon
TXN132784,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-20,Expense,Commute,74.0,Auto Fare,Cash,Need,No,Morning
TXN132785,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-21,Expense,Dining Out,2814.0,Third Wave Coffee,UPI,Want,No,Night
TXN132786,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-21,Expense,Food Delivery,376.0,Zomato,UPI,Want,No,Afternoon
TXN132787,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-22,Expense,OTT Subscription,499.0,Spotify,UPI,Want,Yes,Night
TXN132788,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-24,Expense,Dining Out,2953.0,Dominos Pizza,Debit Card,Want,No,Night
TXN132789,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-24,Expense,Coffee & Snacks,142.0,Third Wave Coffee,Cash,Want,No,Evening
TXN132790,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-24,Expense,Commute,550.0,Uber,Cash,Need,No,Morning
TXN132791,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-25,Expense,Groceries,2317.0,Local Kirana Store,Cash,Need,No,Evening
TXN132792,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-25,Expense,Coffee & Snacks,133.0,Starbucks,UPI,Want,No,Evening
TXN132793,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-04-26,Expense,Food Delivery,1080.0,Zomato,UPI,Want,No,Afternoon
TXN132794,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-01,Income,Salary,138000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN132795,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-02,Expense,Rent,40600.0,Housing Society,Net Banking,Need,No,Morning
TXN132796,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-02,Expense,Shopping,5322.0,Amazon,Credit Card,Want,No,Night
TXN132797,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-03,Expense,Food Delivery,1119.0,Swiggy,UPI,Want,No,Evening
TXN132798,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-04,Expense,Commute,706.0,Shell Petrol,Cash,Need,No,Morning
TXN132799,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-05,Expense,Commute,717.0,Ola,Debit Card,Need,No,Morning
TXN132800,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-05,Expense,Food Delivery,1279.0,Swiggy,UPI,Want,No,Evening
TXN132801,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-07,Expense,EMI,31500.0,SBI Credit Card EMI,Net Banking,Need,No,Morning
TXN132802,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-07,Expense,Food Delivery,885.0,Zomato,UPI,Want,No,Evening
TXN132803,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-07,Expense,Groceries,1843.0,Blinkit,UPI,Need,No,Evening
TXN132804,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-08,Expense,Dining Out,610.0,Local Restaurant,Debit Card,Want,No,Afternoon
TXN132805,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-09,Investment,SIP Mutual Fund,15000.0,UTI Mutual Fund,Net Banking,N/A,Yes,Morning
TXN132806,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-09,Expense,OTT Subscription,499.0,Disney+ Hotstar,Credit Card,Want,Yes,Night
TXN132807,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-10,Expense,Utilities,1705.0,Jio Fiber,Debit Card,Need,No,Afternoon
TXN132808,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-10,Expense,Commute,502.0,Uber,Debit Card,Need,No,Evening
TXN132809,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-10,Expense,Shopping,5295.0,Zara,Net Banking,Want,No,Afternoon
TXN132810,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-11,Expense,Groceries,1153.0,Zepto,Cash,Need,No,Morning
TXN132811,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-11,Expense,Commute,692.0,Uber,UPI,Need,No,Evening
TXN132812,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-11,Expense,Dining Out,2900.0,Starbucks,UPI,Want,No,Night
TXN132813,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-14,Expense,Coffee & Snacks,125.0,Starbucks,Cash,Want,No,Evening
TXN132814,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-14,Expense,Groceries,515.0,DMart,Cash,Need,No,Morning
TXN132815,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-15,Expense,Shopping,1004.0,H&M,Net Banking,Want,No,Evening
TXN132816,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-16,Expense,Gym,1500.0,Gold Gym,UPI,Want,Yes,Night
TXN132817,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-17,Expense,Dining Out,1462.0,Dominos Pizza,Credit Card,Want,No,Evening
TXN132818,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-18,Expense,Groceries,1958.0,DMart,Cash,Need,No,Afternoon
TXN132819,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-19,Expense,Food Delivery,700.0,Swiggy,UPI,Want,No,Afternoon
TXN132820,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-19,Expense,Groceries,2320.0,Zepto,Debit Card,Need,No,Evening
TXN132821,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-19,Expense,Commute,530.0,Auto Fare,Cash,Need,No,Morning
TXN132822,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-20,Expense,Groceries,901.0,BigBasket,Debit Card,Need,No,Evening
TXN132823,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-23,Expense,Groceries,494.0,Blinkit,Cash,Need,No,Afternoon
TXN132824,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-05-27,Expense,Commute,326.0,Uber,Debit Card,Need,No,Evening
TXN132825,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-06-01,Income,Salary,138000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN132826,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-06-03,Expense,Rent,34000.0,Landlord Corp,Net Banking,Need,No,Morning
TXN132827,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-06-03,Expense,Groceries,2221.0,Blinkit,Debit Card,Need,No,Evening
TXN132828,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-06-03,Expense,Groceries,1368.0,Reliance Fresh,Debit Card,Need,No,Morning
TXN132829,EMP1425,Band D (₹120k-150k),138000,Hybrid,2024-06-05,Investment,SIP Mutual Fund,20300.0,Groww SIP,Net Banking,N/A,Yes,Morning
